SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,PLAYER_ID,PLAYER_NAME
22023,202681,0022300785,"FEB 14, 2024",DAL vs. SAS,W,33,15,22,0.682,4,9,0.444,0,0,0.0,1,8,9,7,2,1,1,1,34,17,1,2023-24,202681,Kyrie Irving
22023,202681,0022300768,"FEB 12, 2024",DAL vs. WAS,W,43,10,19,0.526,2,7,0.286,4,6,0.667,1,6,7,4,0,2,2,3,26,3,1,2023-24,202681,Kyrie Irving
22023,202681,0022300748,"FEB 10, 2024",DAL vs. OKC,W,33,11,19,0.579,2,7,0.286,1,2,0.5,1,5,6,8,1,0,1,2,25,32,1,2023-24,202681,Kyrie Irving
22023,202681,0022300736,"FEB 08, 2024",DAL @ NYK,W,36,7,17,0.412,2,6,0.333,0,0,0.0,0,5,5,6,0,0,2,3,16,12,1,2023-24,202681,Kyrie Irving
22023,202681,0022300720,"FEB 06, 2024",DAL @ BKN,W,40,15,24,0.625,6,10,0.6,0,0,0.0,0,2,2,5,2,0,3,1,36,15,1,2023-24,202681,Kyrie Irving
22023,202681,0022300715,"FEB 05, 2024",DAL @ PHI,W,35,10,17,0.588,2,3,0.667,1,1,1.0,1,4,5,8,2,1,1,4,23,15,1,2023-24,202681,Kyrie Irving
22023,202681,0022300611,"JAN 22, 2024",DAL vs. BOS,L,36,9,20,0.45,3,7,0.429,2,2,1.0,0,6,6,3,2,0,1,3,23,0,1,2023-24,202681,Kyrie Irving
22023,202681,0022300577,"JAN 17, 2024",DAL @ LAL,L,32,4,16,0.25,1,5,0.2,3,3,1.0,0,5,5,6,0,0,2,2,12,-14,1,2023-24,202681,Kyrie Irving
22023,202681,0022300556,"JAN 15, 2024",DAL vs. NOP,W,41,13,28,0.464,3,9,0.333,13,15,0.867,0,7,7,7,0,1,3,1,42,7,1,2023-24,202681,Kyrie Irving
22023,202681,0022300547,"JAN 13, 2024",DAL vs. NOP,L,40,12,27,0.444,5,14,0.357,4,4,1.0,0,5,5,6,1,0,1,2,33,-8,1,2023-24,202681,Kyrie Irving
22023,202681,0022300530,"JAN 11, 2024",DAL vs. NYK,W,40,15,26,0.577,6,10,0.6,8,9,0.889,0,4,4,10,2,0,5,3,44,9,1,2023-24,202681,Kyrie Irving
22023,202681,0022300515,"JAN 09, 2024",DAL vs. MEM,L,40,11,25,0.44,2,7,0.286,9,10,0.9,4,4,8,4,4,1,3,3,33,-2,1,2023-24,202681,Kyrie Irving
22023,202681,0022300501,"JAN 07, 2024",DAL vs. MIN,W,39,14,27,0.519,6,8,0.75,1,1,1.0,5,3,8,5,3,2,3,2,35,6,1,2023-24,202681,Kyrie Irving
22023,202681,0022300487,"JAN 05, 2024",DAL vs. POR,W,29,10,18,0.556,3,7,0.429,1,1,1.0,0,9,9,5,2,2,1,0,24,27,1,2023-24,202681,Kyrie Irving
22023,202681,0022300472,"JAN 03, 2024",DAL vs. POR,W,29,10,19,0.526,4,8,0.5,5,6,0.833,1,8,9,5,2,0,1,0,29,20,1,2023-24,202681,Kyrie Irving
22023,202681,0022300457,"JAN 01, 2024",DAL @ UTA,L,32,6,14,0.429,2,3,0.667,0,1,0.0,1,8,9,4,0,1,1,3,14,-15,1,2023-24,202681,Kyrie Irving
22023,202681,0022301226,"DEC 08, 2023",DAL @ POR,W,13,4,6,0.667,0,0,0.0,3,3,1.0,0,2,2,2,1,0,0,1,11,-10,1,2023-24,202681,Kyrie Irving
22023,202681,0022301213,"DEC 06, 2023",DAL vs. UTA,W,27,11,16,0.688,4,7,0.571,0,0,0.0,0,3,3,4,3,0,1,2,26,26,1,2023-24,202681,Kyrie Irving
22023,202681,0022300277,"DEC 01, 2023",DAL vs. MEM,L,36,3,15,0.2,0,5,0.0,4,5,0.8,0,5,5,5,0,0,1,2,10,-6,1,2023-24,202681,Kyrie Irving
22023,202681,0022300059,"NOV 28, 2023",DAL vs. HOU,W,36,8,22,0.364,2,7,0.286,9,9,1.0,1,1,2,5,1,1,0,1,27,-9,1,2023-24,202681,Kyrie Irving
22023,202681,0022300244,"NOV 25, 2023",DAL @ LAC,L,32,11,22,0.5,3,7,0.429,1,1,1.0,0,6,6,3,1,0,1,3,26,1,1,2023-24,202681,Kyrie Irving
22023,202681,0022300238,"NOV 22, 2023",DAL @ LAL,W,35,11,22,0.5,4,8,0.5,2,2,1.0,1,5,6,2,2,0,2,0,28,14,1,2023-24,202681,Kyrie Irving
22023,202681,0022300212,"NOV 19, 2023",DAL vs. SAC,L,33,8,17,0.471,2,6,0.333,5,5,1.0,0,2,2,1,0,0,1,2,23,-19,1,2023-24,202681,Kyrie Irving
22023,202681,0022300205,"NOV 18, 2023",DAL @ MIL,L,34,16,29,0.552,3,10,0.3,4,4,1.0,1,3,4,6,1,0,2,4,39,13,1,2023-24,202681,Kyrie Irving
22023,202681,0022300022,"NOV 14, 2023",DAL @ NOP,L,26,6,13,0.462,3,7,0.429,2,4,0.5,1,1,2,6,0,0,1,1,17,-14,1,2023-24,202681,Kyrie Irving
22023,202681,0022300183,"NOV 12, 2023",DAL @ NOP,W,29,13,20,0.65,7,10,0.7,2,2,1.0,1,5,6,7,0,1,1,1,35,9,1,2023-24,202681,Kyrie Irving
22023,202681,0022300014,"NOV 10, 2023",DAL vs. LAC,W,28,8,19,0.421,5,9,0.556,6,6,1.0,3,3,6,3,2,0,2,1,27,12,1,2023-24,202681,Kyrie Irving
22023,202681,0022300168,"NOV 08, 2023",DAL vs. TOR,L,36,8,19,0.421,3,7,0.429,3,3,1.0,0,4,4,5,0,0,1,2,22,4,1,2023-24,202681,Kyrie Irving
22023,202681,0022300147,"NOV 06, 2023",DAL @ ORL,W,37,8,20,0.4,2,6,0.333,3,5,0.6,1,5,6,10,3,0,3,2,21,18,1,2023-24,202681,Kyrie Irving
22023,202681,0022300143,"NOV 05, 2023",DAL vs. CHA,W,34,6,14,0.429,2,6,0.333,4,4,1.0,0,3,3,10,1,1,2,3,18,8,1,2023-24,202681,Kyrie Irving
22023,202681,0022300006,"NOV 03, 2023",DAL @ DEN,L,35,9,15,0.6,1,5,0.2,3,4,0.75,0,1,1,7,4,2,3,1,22,-12,1,2023-24,202681,Kyrie Irving
22023,202681,0022300084,"OCT 27, 2023",DAL vs. BKN,W,34,6,17,0.353,1,4,0.25,4,4,1.0,1,6,7,6,0,0,0,2,17,-7,1,2023-24,202681,Kyrie Irving
22023,202681,0022300073,"OCT 25, 2023",DAL @ SAS,W,36,10,24,0.417,1,8,0.125,1,1,1.0,0,2,2,6,1,0,2,3,22,1,1,2023-24,202681,Kyrie Irving
22022,202681,0022201195,"APR 05, 2023",DAL vs. SAC,W,43,12,23,0.522,6,10,0.6,1,1,1.0,0,4,4,8,2,0,3,3,31,8,1,2022-23,202681,Kyrie Irving
22022,202681,0022201167,"APR 02, 2023",DAL @ ATL,L,44,16,27,0.593,1,6,0.167,8,8,1.0,2,3,5,4,2,1,1,3,41,-6,1,2022-23,202681,Kyrie Irving
22022,202681,0022201161,"APR 01, 2023",DAL @ MIA,L,43,10,17,0.588,1,4,0.25,2,2,1.0,0,3,3,8,0,0,1,3,23,4,1,2022-23,202681,Kyrie Irving
22022,202681,0022201139,"MAR 29, 2023",DAL @ PHI,L,40,8,17,0.471,3,7,0.429,4,4,1.0,1,5,6,5,2,0,1,1,23,-1,1,2022-23,202681,Kyrie Irving
22022,202681,0022201123,"MAR 27, 2023",DAL @ IND,W,30,7,11,0.636,1,2,0.5,1,1,1.0,1,2,3,6,2,3,0,2,16,26,1,2022-23,202681,Kyrie Irving
22022,202681,0022201113,"MAR 26, 2023",DAL @ CHA,L,36,5,15,0.333,2,6,0.333,6,6,1.0,0,4,4,3,2,1,2,3,18,-8,1,2022-23,202681,Kyrie Irving
22022,202681,0022201101,"MAR 24, 2023",DAL vs. CHA,L,38,6,16,0.375,1,8,0.125,5,7,0.714,3,6,9,7,1,1,1,0,18,-10,1,2022-23,202681,Kyrie Irving
22022,202681,0022201075,"MAR 20, 2023",DAL @ MEM,L,33,10,24,0.417,2,9,0.222,6,6,1.0,0,4,4,0,1,2,2,2,28,-7,1,2022-23,202681,Kyrie Irving
22022,202681,0022201054,"MAR 17, 2023",DAL @ LAL,W,39,14,23,0.609,5,9,0.556,5,5,1.0,1,5,6,6,0,0,2,5,38,11,1,2022-23,202681,Kyrie Irving
22022,202681,0022200988,"MAR 08, 2023",DAL @ NOP,L,41,10,24,0.417,4,11,0.364,3,3,1.0,0,6,6,4,1,0,2,3,27,0,1,2022-23,202681,Kyrie Irving
22022,202681,0022200983,"MAR 07, 2023",DAL vs. UTA,W,39,10,18,0.556,3,7,0.429,10,10,1.0,0,6,6,8,2,0,3,2,33,7,1,2022-23,202681,Kyrie Irving
22022,202681,0022200962,"MAR 05, 2023",DAL vs. PHX,L,37,10,19,0.526,3,8,0.375,7,7,1.0,2,2,4,7,0,0,3,3,30,-5,1,2022-23,202681,Kyrie Irving
22022,202681,0022200943,"MAR 02, 2023",DAL vs. PHI,W,42,15,22,0.682,6,8,0.75,4,6,0.667,0,4,4,6,3,0,2,3,40,15,1,2022-23,202681,Kyrie Irving
22022,202681,0022200929,"FEB 28, 2023",DAL vs. IND,L,36,7,18,0.389,0,4,0.0,2,3,0.667,2,3,5,9,1,1,0,4,16,8,1,2022-23,202681,Kyrie Irving
22022,202681,0022200913,"FEB 26, 2023",DAL vs. LAL,L,38,8,22,0.364,2,10,0.2,3,3,1.0,3,8,11,5,0,0,3,4,21,-6,1,2022-23,202681,Kyrie Irving
22022,202681,0022200891,"FEB 23, 2023",DAL vs. SAS,W,30,8,13,0.615,3,4,0.75,4,4,1.0,0,1,1,6,1,0,1,3,23,34,1,2022-23,202681,Kyrie Irving
22022,202681,0022200865,"FEB 13, 2023",DAL vs. MIN,L,40,15,23,0.652,4,9,0.444,2,2,1.0,2,3,5,6,2,1,2,2,36,1,1,2022-23,202681,Kyrie Irving
22022,202681,0022200854,"FEB 11, 2023",DAL @ SAC,L,42,11,21,0.524,4,10,0.4,2,2,1.0,1,6,7,7,1,1,1,5,28,7,1,2022-23,202681,Kyrie Irving
22022,202681,0022200844,"FEB 10, 2023",DAL @ SAC,W,35,5,14,0.357,3,8,0.375,12,12,1.0,3,0,3,10,1,0,2,2,25,7,1,2022-23,202681,Kyrie Irving
22022,202681,0022200829,"FEB 08, 2023",DAL @ LAC,W,37,9,17,0.529,4,8,0.5,2,2,1.0,0,4,4,5,1,1,5,3,24,11,1,2022-23,202681,Kyrie Irving
22022,202681,0022200772,"FEB 01, 2023",BKN @ BOS,L,31,9,18,0.5,1,7,0.143,1,1,1.0,0,4,4,4,0,1,3,2,20,-31,1,2022-23,202681,Kyrie Irving
22022,202681,0022200757,"JAN 30, 2023",BKN vs. LAL,W,39,7,16,0.438,3,7,0.429,9,11,0.818,1,6,7,6,2,1,2,4,26,10,1,2022-23,202681,Kyrie Irving
22022,202681,0022200742,"JAN 28, 2023",BKN vs. NYK,W,41,12,27,0.444,5,12,0.417,3,6,0.5,2,4,6,9,2,0,3,4,32,17,1,2022-23,202681,Kyrie Irving
22022,202681,0022200731,"JAN 26, 2023",BKN vs. DET,L,38,14,27,0.519,6,12,0.5,6,7,0.857,0,5,5,6,2,2,4,2,40,-4,1,2022-23,202681,Kyrie Irving
22022,202681,0022200721,"JAN 25, 2023",BKN @ PHI,L,38,9,15,0.6,2,5,0.4,10,11,0.909,0,2,2,10,2,0,4,2,30,-6,1,2022-23,202681,Kyrie Irving
22022,202681,0022200704,"JAN 22, 2023",BKN @ GSW,W,41,12,22,0.545,5,7,0.714,9,9,1.0,2,5,7,9,0,0,1,4,38,22,1,2022-23,202681,Kyrie Irving
22022,202681,0022200689,"JAN 20, 2023",BKN @ UTA,W,39,18,29,0.621,8,15,0.533,4,6,0.667,3,8,11,6,4,0,1,3,48,23,1,2022-23,202681,Kyrie Irving
22022,202681,0022200681,"JAN 19, 2023",BKN @ PHX,L,39,11,27,0.407,2,8,0.25,6,6,1.0,0,7,7,7,4,2,1,4,30,-2,1,2022-23,202681,Kyrie Irving
22022,202681,0022200651,"JAN 15, 2023",BKN vs. OKC,L,38,7,20,0.35,1,7,0.143,0,0,0.0,3,3,6,6,1,1,3,2,15,4,1,2022-23,202681,Kyrie Irving
22022,202681,0022200627,"JAN 12, 2023",BKN vs. BOS,L,38,9,24,0.375,3,11,0.273,3,4,0.75,0,2,2,6,1,1,2,4,24,-11,1,2022-23,202681,Kyrie Irving
22022,202681,0022200599,"JAN 08, 2023",BKN @ MIA,W,40,10,21,0.476,6,15,0.4,3,4,0.75,1,0,1,6,1,0,1,1,29,7,1,2022-23,202681,Kyrie Irving
22022,202681,0022200586,"JAN 06, 2023",BKN @ NOP,W,38,7,22,0.318,3,10,0.3,2,2,1.0,2,3,5,6,0,1,2,3,19,-9,1,2022-23,202681,Kyrie Irving
22022,202681,0022200570,"JAN 04, 2023",BKN @ CHI,L,38,10,24,0.417,1,8,0.125,4,4,1.0,1,3,4,8,2,1,2,1,25,-14,1,2022-23,202681,Kyrie Irving
22022,202681,0022200555,"JAN 02, 2023",BKN vs. SAS,W,29,11,14,0.786,4,5,0.8,1,2,0.5,2,6,8,0,1,1,1,2,27,28,1,2022-23,202681,Kyrie Irving
22022,202681,0022200539,"DEC 31, 2022",BKN @ CHA,W,33,11,19,0.579,4,9,0.444,2,2,1.0,0,6,6,4,1,0,2,2,28,11,1,2022-23,202681,Kyrie Irving
22022,202681,0022200517,"DEC 28, 2022",BKN @ ATL,W,37,11,22,0.5,5,11,0.455,1,1,1.0,2,3,5,8,0,0,2,4,28,7,1,2022-23,202681,Kyrie Irving
22022,202681,0022200498,"DEC 26, 2022",BKN @ CLE,W,39,11,19,0.579,7,11,0.636,3,4,0.75,0,4,4,5,0,0,3,3,32,18,1,2022-23,202681,Kyrie Irving
22022,202681,0022200483,"DEC 23, 2022",BKN vs. MIL,W,35,6,18,0.333,3,7,0.429,3,3,1.0,1,8,9,6,0,0,2,2,18,21,1,2022-23,202681,Kyrie Irving
22022,202681,0022200447,"DEC 18, 2022",BKN @ DET,W,34,13,23,0.565,5,10,0.5,7,8,0.875,1,5,6,3,1,0,4,4,38,-3,1,2022-23,202681,Kyrie Irving
22022,202681,0022200433,"DEC 16, 2022",BKN @ TOR,W,35,13,22,0.591,3,9,0.333,3,3,1.0,0,3,3,5,0,0,1,3,32,2,1,2022-23,202681,Kyrie Irving
22022,202681,0022200403,"DEC 12, 2022",BKN @ WAS,W,36,7,17,0.412,3,10,0.3,7,7,1.0,1,5,6,5,1,2,1,1,24,9,1,2022-23,202681,Kyrie Irving
22022,202681,0022200380,"DEC 09, 2022",BKN vs. ATL,W,39,11,21,0.524,5,9,0.556,6,6,1.0,5,6,11,3,0,0,6,2,33,13,1,2022-23,202681,Kyrie Irving
22022,202681,0022200364,"DEC 07, 2022",BKN vs. CHA,W,34,14,24,0.583,1,7,0.143,4,4,1.0,0,5,5,9,0,4,1,0,33,3,1,2022-23,202681,Kyrie Irving
22022,202681,0022200346,"DEC 04, 2022",BKN vs. BOS,L,40,7,21,0.333,1,5,0.2,3,3,1.0,3,5,8,5,0,1,2,2,18,-16,1,2022-23,202681,Kyrie Irving
22022,202681,0022200329,"DEC 02, 2022",BKN vs. TOR,W,39,10,17,0.588,2,5,0.4,5,7,0.714,1,4,5,5,2,0,4,3,27,7,1,2022-23,202681,Kyrie Irving
22022,202681,0022200315,"NOV 30, 2022",BKN vs. WAS,W,38,9,21,0.429,2,6,0.333,7,8,0.875,0,1,1,5,1,2,2,3,27,5,1,2022-23,202681,Kyrie Irving
22022,202681,0022200302,"NOV 28, 2022",BKN vs. ORL,W,39,9,17,0.529,2,5,0.4,0,0,0.0,0,2,2,3,0,1,4,5,20,6,1,2022-23,202681,Kyrie Irving
22022,202681,0022200290,"NOV 27, 2022",BKN vs. POR,W,38,8,17,0.471,4,10,0.4,2,3,0.667,1,4,5,6,0,0,0,3,22,2,1,2022-23,202681,Kyrie Irving
22022,202681,0022200276,"NOV 25, 2022",BKN @ IND,L,38,8,17,0.471,3,9,0.333,1,1,1.0,0,4,4,4,0,0,1,4,20,1,1,2022-23,202681,Kyrie Irving
22022,202681,0022200266,"NOV 23, 2022",BKN @ TOR,W,28,11,16,0.688,5,8,0.625,2,2,1.0,0,1,1,3,0,0,1,3,29,16,1,2022-23,202681,Kyrie Irving
22022,202681,0022200256,"NOV 22, 2022",BKN @ PHI,L,31,10,18,0.556,2,8,0.25,1,1,1.0,0,2,2,2,1,2,2,0,23,-9,1,2022-23,202681,Kyrie Irving
22022,202681,0022200243,"NOV 20, 2022",BKN vs. MEM,W,26,5,12,0.417,2,5,0.4,2,2,1.0,0,5,5,0,1,1,4,3,14,16,1,2022-23,202681,Kyrie Irving
22022,202681,0022200103,"NOV 01, 2022",BKN vs. CHI,L,33,2,12,0.167,0,6,0.0,0,0,0.0,0,6,6,7,0,1,3,4,4,-14,1,2022-23,202681,Kyrie Irving
22022,202681,0022200098,"OCT 31, 2022",BKN vs. IND,W,43,9,19,0.474,4,11,0.364,6,6,1.0,0,6,6,6,3,1,3,1,28,14,1,2022-23,202681,Kyrie Irving
22022,202681,0022200083,"OCT 29, 2022",BKN vs. IND,L,40,13,22,0.591,5,12,0.417,4,5,0.8,1,1,2,6,0,0,2,2,35,0,1,2022-23,202681,Kyrie Irving
22022,202681,0022200066,"OCT 27, 2022",BKN vs. DAL,L,42,14,31,0.452,5,14,0.357,6,6,1.0,2,5,7,4,3,4,3,3,39,-3,1,2022-23,202681,Kyrie Irving
22022,202681,0022200060,"OCT 26, 2022",BKN @ MIL,L,39,9,21,0.429,0,7,0.0,9,10,0.9,0,9,9,1,1,0,1,4,27,-9,1,2022-23,202681,Kyrie Irving
22022,202681,0022200049,"OCT 24, 2022",BKN @ MEM,L,39,14,24,0.583,2,6,0.333,7,8,0.875,2,6,8,5,2,2,3,3,37,-7,1,2022-23,202681,Kyrie Irving
22022,202681,0022200021,"OCT 21, 2022",BKN vs. TOR,W,41,11,24,0.458,5,13,0.385,3,3,1.0,1,0,1,7,0,1,2,4,30,22,1,2022-23,202681,Kyrie Irving
22022,202681,0022200006,"OCT 19, 2022",BKN vs. NOP,L,34,6,19,0.316,0,6,0.0,3,3,1.0,0,2,2,5,2,0,2,3,15,-18,1,2022-23,202681,Kyrie Irving
22024,201939,0022400784,"FEB 13, 2025",GSW @ HOU,W,35,7,17,0.412,5,13,0.385,8,9,0.889,1,4,5,3,0,0,1,2,27,7,1,2024-25,201939,Stephen Curry
22024,201939,0022400782,"FEB 12, 2025",GSW @ DAL,L,37,9,23,0.391,4,13,0.308,3,4,0.75,1,4,5,8,2,0,4,3,25,4,1,2024-25,201939,Stephen Curry
22024,201939,0022400760,"FEB 10, 2025",GSW @ MIL,W,34,12,24,0.5,6,16,0.375,8,9,0.889,0,6,6,4,0,0,2,0,38,8,1,2024-25,201939,Stephen Curry
22024,201939,0022400745,"FEB 08, 2025",GSW @ CHI,W,34,10,19,0.526,8,16,0.5,6,8,0.75,2,2,4,6,0,1,4,1,34,23,1,2024-25,201939,Stephen Curry
22024,201939,0022400731,"FEB 06, 2025",GSW @ LAL,L,37,13,35,0.371,6,20,0.3,5,5,1.0,2,5,7,4,1,1,4,3,37,-3,1,2024-25,201939,Stephen Curry
22024,201939,0022400725,"FEB 05, 2025",GSW @ UTA,L,35,12,31,0.387,6,18,0.333,2,2,1.0,0,1,1,7,0,1,3,2,32,-21,1,2024-25,201939,Stephen Curry
22024,201939,0022400708,"FEB 03, 2025",GSW vs. ORL,W,34,7,21,0.333,2,12,0.167,8,8,1.0,0,1,1,5,1,0,3,1,24,8,1,2024-25,201939,Stephen Curry
22024,201939,0022400685,"JAN 31, 2025",GSW vs. PHX,L,31,5,14,0.357,1,6,0.167,3,3,1.0,1,2,3,3,0,2,2,1,14,-18,1,2024-25,201939,Stephen Curry
22024,201939,0022400673,"JAN 29, 2025",GSW vs. OKC,W,33,6,15,0.4,5,10,0.5,4,4,1.0,0,1,1,4,1,0,0,2,21,-2,1,2024-25,201939,Stephen Curry
22024,201939,0022400644,"JAN 25, 2025",GSW vs. LAL,L,32,4,17,0.235,2,9,0.222,3,4,0.75,0,1,1,9,2,0,3,2,13,-17,1,2024-25,201939,Stephen Curry
22024,201939,0022400628,"JAN 23, 2025",GSW vs. CHI,W,31,8,19,0.421,5,12,0.417,0,0,0.0,1,3,4,7,0,0,3,0,21,4,1,2024-25,201939,Stephen Curry
22024,201939,0022400619,"JAN 22, 2025",GSW @ SAC,L,34,6,11,0.545,1,4,0.25,1,1,1.0,1,2,3,12,0,0,3,1,14,2,1,2024-25,201939,Stephen Curry
22024,201939,0022400604,"JAN 20, 2025",GSW vs. BOS,L,27,6,16,0.375,4,12,0.333,2,2,1.0,0,3,3,4,2,0,3,3,18,-15,1,2024-25,201939,Stephen Curry
22024,201939,0022400589,"JAN 18, 2025",GSW vs. WAS,W,34,10,22,0.455,4,14,0.286,2,2,1.0,1,4,5,6,1,1,1,1,26,7,1,2024-25,201939,Stephen Curry
22024,201939,0022400565,"JAN 15, 2025",GSW @ MIN,W,37,10,21,0.476,7,12,0.583,4,4,1.0,1,0,1,8,1,0,1,1,31,-1,1,2024-25,201939,Stephen Curry
22024,201939,0022400550,"JAN 13, 2025",GSW @ TOR,L,35,9,17,0.529,4,10,0.4,4,4,1.0,1,6,7,7,1,0,4,2,26,0,1,2024-25,201939,Stephen Curry
22024,201939,0022400518,"JAN 09, 2025",GSW @ DET,W,36,5,21,0.238,2,14,0.143,5,5,1.0,1,8,9,6,2,0,3,0,17,-14,1,2024-25,201939,Stephen Curry
22024,201939,0022400508,"JAN 07, 2025",GSW vs. MIA,L,33,11,22,0.5,8,17,0.471,1,1,1.0,0,7,7,0,1,2,4,2,31,-10,1,2024-25,201939,Stephen Curry
22024,201939,0022400492,"JAN 05, 2025",GSW vs. SAC,L,30,8,12,0.667,4,8,0.5,6,6,1.0,0,7,7,0,1,0,4,3,26,-17,1,2024-25,201939,Stephen Curry
22024,201939,0022400467,"JAN 02, 2025",GSW vs. PHI,W,30,11,15,0.733,8,8,1.0,0,0,0.0,1,5,6,10,1,0,2,1,30,32,1,2024-25,201939,Stephen Curry
22024,201939,0022400446,"DEC 30, 2024",GSW vs. CLE,L,29,4,14,0.286,3,11,0.273,0,0,0.0,0,2,2,3,1,1,1,1,11,-2,1,2024-25,201939,Stephen Curry
22024,201939,0022400431,"DEC 28, 2024",GSW vs. PHX,W,35,9,22,0.409,4,13,0.308,0,0,0.0,2,4,6,6,1,0,5,3,22,20,1,2024-25,201939,Stephen Curry
22024,201939,0022400408,"DEC 25, 2024",GSW vs. LAL,L,36,14,24,0.583,8,15,0.533,2,2,1.0,0,1,1,6,0,0,4,3,38,-1,1,2024-25,201939,Stephen Curry
22024,201939,0022400403,"DEC 23, 2024",GSW vs. IND,L,35,2,13,0.154,2,9,0.222,4,4,1.0,0,5,5,7,0,3,3,1,10,6,1,2024-25,201939,Stephen Curry
22024,201939,0022400383,"DEC 21, 2024",GSW @ MIN,W,34,10,21,0.476,7,16,0.438,4,5,0.8,0,3,3,10,1,0,1,1,31,20,1,2024-25,201939,Stephen Curry
22024,201939,0022400366,"DEC 19, 2024",GSW @ MEM,L,24,0,7,0.0,0,6,0.0,2,2,1.0,0,3,3,1,1,1,2,0,2,-41,1,2024-25,201939,Stephen Curry
22024,201939,0022401228,"DEC 15, 2024",GSW vs. DAL,L,35,9,19,0.474,7,13,0.538,1,1,1.0,0,5,5,10,1,0,2,1,26,-10,1,2024-25,201939,Stephen Curry
22024,201939,0022401204,"DEC 11, 2024",GSW @ HOU,L,34,8,17,0.471,3,9,0.333,0,1,0.0,1,2,3,5,2,1,1,0,19,4,1,2024-25,201939,Stephen Curry
22024,201939,0022400355,"DEC 08, 2024",GSW vs. MIN,W,35,8,18,0.444,5,11,0.455,9,11,0.818,0,4,4,8,1,0,3,0,30,14,1,2024-25,201939,Stephen Curry
22024,201939,0022400338,"DEC 06, 2024",GSW vs. MIN,L,32,6,17,0.353,3,9,0.333,8,8,1.0,1,1,2,4,0,0,3,0,23,-3,1,2024-25,201939,Stephen Curry
22024,201939,0022400058,"DEC 03, 2024",GSW @ DEN,L,34,8,23,0.348,4,15,0.267,4,4,1.0,1,6,7,11,0,0,5,0,24,5,1,2024-25,201939,Stephen Curry
22024,201939,0022400303,"NOV 30, 2024",GSW @ PHX,L,32,8,21,0.381,3,10,0.3,4,5,0.8,1,6,7,4,0,0,0,1,23,4,1,2024-25,201939,Stephen Curry
22024,201939,0022400284,"NOV 25, 2024",GSW vs. BKN,L,29,8,17,0.471,8,16,0.5,4,4,1.0,0,4,4,7,1,0,3,0,28,-4,1,2024-25,201939,Stephen Curry
22024,201939,0022400269,"NOV 23, 2024",GSW @ SAS,L,32,5,16,0.313,3,10,0.3,1,1,1.0,2,5,7,5,0,0,3,1,14,4,1,2024-25,201939,Stephen Curry
22024,201939,0022400032,"NOV 22, 2024",GSW @ NOP,W,33,6,13,0.462,4,7,0.571,3,3,1.0,0,7,7,7,1,1,4,3,19,4,1,2024-25,201939,Stephen Curry
22024,201939,0022400258,"NOV 20, 2024",GSW vs. ATL,W,30,7,10,0.7,4,6,0.667,5,5,1.0,0,4,4,8,2,1,5,0,23,27,1,2024-25,201939,Stephen Curry
22024,201939,0022400251,"NOV 18, 2024",GSW @ LAC,L,32,10,21,0.476,6,15,0.4,0,0,0.0,1,6,7,6,0,1,3,1,26,-5,1,2024-25,201939,Stephen Curry
22024,201939,0022400019,"NOV 15, 2024",GSW vs. MEM,W,26,4,9,0.444,3,7,0.429,2,2,1.0,1,7,8,5,4,0,3,2,13,9,1,2024-25,201939,Stephen Curry
22024,201939,0022400007,"NOV 12, 2024",GSW vs. DAL,W,35,14,27,0.519,5,12,0.417,4,5,0.8,0,6,6,9,1,2,4,2,37,24,1,2024-25,201939,Stephen Curry
22024,201939,0022400207,"NOV 10, 2024",GSW @ OKC,W,37,13,23,0.565,7,13,0.538,3,4,0.75,1,4,5,7,1,1,3,2,36,21,1,2024-25,201939,Stephen Curry
22024,201939,0022400188,"NOV 08, 2024",GSW @ CLE,L,24,5,10,0.5,1,4,0.25,1,1,1.0,0,1,1,2,2,0,6,0,12,-25,1,2024-25,201939,Stephen Curry
22024,201939,0022400172,"NOV 06, 2024",GSW @ BOS,W,34,8,17,0.471,4,9,0.444,7,7,1.0,0,7,7,9,4,1,3,2,27,7,1,2024-25,201939,Stephen Curry
22024,201939,0022400155,"NOV 04, 2024",GSW @ WAS,W,24,7,15,0.467,4,9,0.444,6,6,1.0,1,2,3,6,0,0,2,1,24,9,1,2024-25,201939,Stephen Curry
22024,201939,0022400101,"OCT 27, 2024",GSW vs. LAC,L,27,6,11,0.545,4,7,0.571,2,2,1.0,0,4,4,6,2,1,6,1,18,2,1,2024-25,201939,Stephen Curry
22024,201939,0022400084,"OCT 25, 2024",GSW @ UTA,W,27,7,20,0.35,4,13,0.308,2,2,1.0,0,3,3,4,2,0,3,3,20,22,1,2024-25,201939,Stephen Curry
22024,201939,0022400072,"OCT 23, 2024",GSW @ POR,W,25,4,10,0.4,3,7,0.429,6,6,1.0,0,9,9,10,2,0,2,0,17,23,1,2024-25,201939,Stephen Curry
22023,201939,0022301182,"APR 12, 2024",GSW vs. NOP,L,32,12,23,0.522,7,13,0.538,2,2,1.0,0,4,4,5,1,0,7,2,33,-8,1,2023-24,201939,Stephen Curry
